Contracting Agency ID,Contracting Agency Name,Contracting Office ID,Contracting Office Name,Country Where Award was Issued,Funding Agency ID,Funding Agency Name,Funding Department Name,Funding Office ID,Funding Office Name,Is Funded by Foreign Entity (Foreign Funding) Code,Inherently Governmental Description,Inherently Governmental Function,IDV Department ID,IDV Department Name,Referenced IDV Agency ID,(Program Acronym),IDV Program Acronym,PIID,Referenced  IDV PIID,Solicitation ID,Fiscal Year,Date Signed,Effective Date,Completion Date,Est. Ultimate Completion Date,(Last Date To Order),Type of Contract,Type of Set Aside,NAICS Code,NAICS Description,Principal Place of Performance City Name,Principal Place of Performance State Code,Extent Competed,Award or IDV Type,SBIR STTR,Vendor Name,DUNS Number,Zip,(Website URL),Email Address,Number of Offers Received,Modification Number,Reason For Modification Description,Transaction Number,Other Than Full and Open Competition,Performance Based Service Acquisition Code,Solicitation Procedures,Cost or Pricing Data,A-76 Action Code,(Type of IDC),Pre Award FBO Synopsis,Base and All Options Value (Total Contract Value),Action Obligation,Actions
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,10/22/2014,10/23/2014,6/30/2015,6/30/2019,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,3,OTHER ADMINISTRATIVE ACTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,3/10/2015,3/4/2015,6/30/2015,3/31/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,4,CHANGE ORDER,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,3/11/2015,3/10/2015,6/30/2015,3/31/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,5,DEFINITIZE CHANGE ORDER,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$1,684,000.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,3/20/2015,3/20/2015,6/30/2015,3/31/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,6,DEFINITIZE CHANGE ORDER,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$37,000.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,6/10/2015,6/10/2015,6/30/2015,6/30/2019,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,7,EXERCISE AN OPTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$802,278.70 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,6/25/2015,7/1/2015,6/30/2016,6/30/2019,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,8,EXERCISE AN OPTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$7,797,722.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2015,8/21/2015,8/26/2015,6/30/2016,6/30/2019,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,9,EXERCISE AN OPTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$4,501,000.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0004,HHSM500201300012I,RFPCMS20120007,2016,12/23/2015,12/23/2015,6/30/2016,6/30/2019,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,4,11,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$220,971.00 ","$88,192.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0005,HHSM500201300012I,RFPCMS20120007,2016,12/4/2015,12/4/2015,4/8/2020,4/8/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"COMPANION DATA SERVICES, LLC",362904331,292190001,,N/A,1,1,EXERCISE AN OPTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,"$4,041,104.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0005,HHSM500201300014I,RFPCMS20120007,2015,11/21/2014,11/21/2014,2/20/2016,2/20/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",HERNDON,VA,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"HP ENTERPRISE SERVICES, LLC",77817617,201713225,,N/A,2,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$30,349,887.00 ","$5,857,568.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0005,HHSM500201300014I,RFPCMS20120007,2015,12/19/2014,12/19/2014,1/12/2016,1/12/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",HERNDON,VA,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"HP ENTERPRISE SERVICES, LLC",77817617,201713225,,N/A,2,1,OTHER ADMINISTRATIVE ACTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0005,HHSM500201300014I,RFPCMS20120007,2015,6/29/2015,6/29/2015,2/20/2016,2/20/2020,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",HERNDON,VA,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"HP ENTERPRISE SERVICES, LLC",77817617,201713225,,N/A,2,2,OTHER ADMINISTRATIVE ACTION,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0006,HHSM500201300014I,RFPCMS20120007,2015,9/17/2015,9/17/2015,2/28/2021,2/28/2021,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"HP ENTERPRISE SERVICES, LLC",77817617,201713225,,N/A,4,0,,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"$15,029,296.00 ","$4,600,000.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,VDCP,HHSM500T0006,HHSM500201300014I,RFPCMS20120007,2016,11/13/2015,11/13/2015,2/28/2021,2/28/2021,,FIRM FIXED PRICE,NO SET ASIDE USED.,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",WINDSOR MILL,MD,FULL AND OPEN COMPETITION,DELIVERY ORDER,,"HP ENTERPRISE SERVICES, LLC",77817617,201713225,,N/A,4,1,DEFINITIZE CHANGE ORDER,0,,Y,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,NO,N,N/A,N,"($18,623.00)","($39,255.00)",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,,B0001,HHSM500201500053B,FCISJB980001B,2015,9/10/2015,9/3/2015,9/16/2020,9/16/2020,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION,BPA CALL,,"SCOPE INFOTECH, INC",825265999,210443549,,N/A,2,0,,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$1,148,653.35 ","$221,056.22 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,,B0001,HHSM500201500053B,FCISJB980001B,2015,9/25/2015,9/25/2015,9/16/2020,9/16/2020,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION,BPA CALL,,"SCOPE INFOTECH, INC",825265999,210443549,,N/A,2,1,CHANGE ORDER,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$187,695.00 ","$187,695.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7530,N/A,,B0002,HHSM500201500053B,FCISJB980001B,2015,9/21/2015,9/21/2015,9/18/2016,9/18/2020,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION,BPA CALL,,"SCOPE INFOTECH, INC",825265999,210443549,,N/A,1,0,,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$1,131,438.47 ","$217,415.40 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,N/A,SEWP IV,HHSM500201500128U,NNG07DA44B,,2015,12/29/2014,12/29/2014,12/30/2015,12/30/2019,,FIRM FIXED PRICE,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,541519,OTHER COMPUTER RELATED SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DELIVERY ORDER,,THREE WIRE SYSTEMS,783193175,220424529,,N/A,1,0,,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$41,937,830.65 ","$8,387,566.13 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,N/A,SEWP IV,HHSM500201500128U,NNG07DA44B,,2015,1/2/2015,1/2/2015,12/30/2015,12/30/2019,,FIRM FIXED PRICE,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,541519,OTHER COMPUTER RELATED SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DELIVERY ORDER,,THREE WIRE SYSTEMS,783193175,220424529,,N/A,1,1,OTHER ADMINISTRATIVE ACTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,N/A,SEWP IV,HHSM500201500128U,NNG07DA44B,,2015,4/30/2015,4/30/2015,12/30/2015,12/30/2019,,FIRM FIXED PRICE,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,541519,OTHER COMPUTER RELATED SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DELIVERY ORDER,,THREE WIRE SYSTEMS,783193175,220424529,,N/A,1,2,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$1,004,253.83 ","$586,551.75 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,N/A,SEWP IV,HHSM500201500128U,NNG07DA44B,,2016,12/22/2015,12/22/2015,12/30/2016,12/30/2019,,FIRM FIXED PRICE,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,541519,OTHER COMPUTER RELATED SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DELIVERY ORDER,,THREE WIRE SYSTEMS,783193175,220424529,,N/A,1,3,EXERCISE AN OPTION,0,,N,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,N,N/A,N,"$8,490,936.87 ","$8,490,936.87 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201200035C,,,2015,3/9/2015,3/9/2015,3/9/2015,3/31/2022,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541512,COMPUTER SYSTEMS DESIGN SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DEFINITIVE CONTRACT,,"EXETER GOVERNMENT SERVICES, LLC",118298616,208785389,,N/A,6,4,EXERCISE AN OPTION,0,,N,NEGOTIATED PROPOSAL/QUOTE,NO,N,N/A,N,$0.00 ,"$256,789.20 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201200035C,,,2015,6/11/2015,6/11/2015,3/31/2015,3/31/2022,,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,541512,COMPUTER SYSTEMS DESIGN SERVICES,WINDSOR MILL,MD,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DEFINITIVE CONTRACT,,"EXETER GOVERNMENT SERVICES, LLC",118298616,208785389,,N/A,6,5,OTHER ADMINISTRATIVE ACTION,0,,N,NEGOTIATED PROPOSAL/QUOTE,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201300099C,,,2014,7/7/2014,7/7/2014,7/31/2014,7/31/2022,,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,INDIANAPOLIS,IN,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DEFINITIVE CONTRACT,,"HIGHPOINT GLOBAL, LLC",808352202,462901113,,N/A,5,8,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,NEGOTIATED PROPOSAL/QUOTE,NO,N,N/A,N,"$2,112,457.00 ","$2,112,457.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201300099C,,,2015,6/8/2015,6/5/2015,7/31/2015,7/31/2022,,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,INDIANAPOLIS,IN,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DEFINITIVE CONTRACT,,"HIGHPOINT GLOBAL, LLC",808352202,462901113,,N/A,5,15,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,,N,NEGOTIATED PROPOSAL/QUOTE,NO,N,N/A,N,$0.00 ,$0.00 ,1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201300099C,,,2015,7/31/2015,7/31/2015,7/31/2016,7/31/2022,,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,INDIANAPOLIS,IN,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,DEFINITIVE CONTRACT,,"HIGHPOINT GLOBAL, LLC",808352202,462901113,,N/A,5,16,EXERCISE AN OPTION,0,,N,NEGOTIATED PROPOSAL/QUOTE,NO,N,N/A,N,"($17,508,559.00)","$85,699,337.00 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201300146C,,RFPCMS20138A0065,2015,8/26/2015,9/22/2015,9/21/2022,9/21/2022,,FIRM FIXED PRICE,8(A) SOLE SOURCE ,541512,COMPUTER SYSTEMS DESIGN SERVICES,SOUTH JORDAN,UT,NOT AVAILABLE FOR COMPETITION,DEFINITIVE CONTRACT,,"CENTEVA, LLC",806602962,840955658,,N/A,1,4,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,0,AUTHORIZED BY STATUTE,Y,ONLY ONE SOURCE,NO,N,N/A,N,"$711,580.45 ","$329,913.44 ",1
7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,500,DEPT OF HHS/CMS,USA,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",500,DEPT OF HHS/CMS,X,OTHER FUNCTIONS,OT,,,,N/A,,HHSM500201300146C,,RFPCMS20138A0065,2016,12/15/2015,12/14/2015,9/21/2022,9/21/2022,,FIRM FIXED PRICE,8(A) SOLE SOURCE ,541512,COMPUTER SYSTEMS DESIGN SERVICES,SOUTH JORDAN,UT,NOT AVAILABLE FOR COMPETITION,DEFINITIVE CONTRACT,,"CENTEVA, LLC",806602962,840955658,,N/A,1,5,OTHER ADMINISTRATIVE ACTION,0,AUTHORIZED BY STATUTE,Y,ONLY ONE SOURCE,NO,N,N/A,N,$0.00 ,$0.00 ,1
